performance_id,company_id,date,revenue,profit,eps
697013,5511,2023-03-06,20011.6,4392.38,-2.88
825152,5382,2022-05-15,49897.64,10719.1,18.58
421799,9309,2022-12-29,32817.88,13209.72,48.29
150929,5988,2023-05-20,36676.81,-1039.57,26.54
379016,9197,2024-06-15,32001.99,11384.12,35.26
221568,7036,2022-06-01,24835.95,182.11,-0.44
386049,3144,2023-06-04,23519.32,777.09,45.58
649282,8800,2022-09-06,41572.1,392.6,31.33
606497,2868,2022-02-22,9269.98,-4546.0,20.51
532789,7022,2024-05-20,46642.24,2539.89,26.89
689832,1807,2023-07-16,15634.14,5538.94,41.1
534008,3040,2022-10-18,29606.64,3072.44,36.94
518345,1448,2023-07-10,25789.89,-3172.69,5.9
639753,1213,2024-04-06,47514.22,3748.36,2.87
355071,8462,2023-04-24,22304.54,10482.55,12.06
494608,3222,2022-01-28,16623.28,9013.15,22.0
395895,8226,2024-08-05,35689.27,14602.32,10.53
365793,9787,2023-01-16,23328.74,-2704.79,23.78
613341,2857,2022-10-31,19289.92,12155.82,18.56
149616,1461,2024-08-22,27505.56,14814.65,0.58
580461,7898,2023-06-30,38865.72,-2687.26,42.64
899070,4947,2024-01-11,9090.16,9095.25,17.23
452411,8051,2023-09-24,41948.38,-1855.08,32.04
157003,3194,2022-11-06,23745.81,8507.67,28.14
916003,3050,2022-01-29,30173.29,171.13,35.04
521420,7415,2023-12-08,18565.64,14436.85,3.5
259529,1063,2022-07-17,7692.14,-2484.23,33.6
887403,5268,2024-05-08,35427.18,1234.69,34.76
362195,5814,2023-02-12,36716.58,8182.19,33.87
147915,9941,2024-04-28,22827.27,4062.07,6.16
768407,6115,2023-01-02,20292.03,-511.33,0.56
364523,7008,2022-03-01,10648.24,-1372.5,12.17
125133,6352,2022-05-06,26365.98,-3645.01,17.02
283841,6318,2023-10-23,40563.4,2463.65,-0.6
616695,1448,2022-04-23,44468.02,11748.3,42.76
650540,8970,2022-05-07,47416.81,9724.38,2.12
721772,2857,2024-02-19,37777.49,7356.82,10.14
209903,1173,2023-07-19,16168.81,13371.84,14.66
807737,5382,2023-09-18,49644.45,6228.13,22.93
909601,3116,2024-03-19,22472.69,2315.68,48.53
831807,9441,2023-11-07,33209.78,1437.93,2.03
300353,9295,2022-01-29,5467.87,1331.85,-0.48
632756,8905,2024-08-31,31031.73,637.38,44.78
540768,7771,2023-02-22,5815.82,13326.25,18.77
443618,9901,2021-09-25,47835.93,14477.98,10.43
112114,6379,2022-09-23,29120.58,10226.66,-2.77
288042,7454,2023-04-30,25027.31,-4983.48,31.52
787808,1807,2022-05-06,21508.42,10439.13,32.69
523623,5478,2022-12-01,629.85,9744.26,20.97
724126,6541,2022-12-14,44022.81,13422.64,8.36
193452,6280,2024-09-13,44957.19,13554.49,17.34
159168,3050,2023-09-13,30086.02,9292.98,24.51
870502,1351,2024-05-10,14256.13,7976.55,1.2
919546,8350,2024-04-29,22448.41,2384.16,3.93
841235,3144,2023-06-16,48069.37,-1972.65,48.3
976013,7401,2021-11-26,18217.59,-1496.6,6.36
162170,1735,2024-02-21,5688.34,-3919.98,7.81
217215,1396,2024-02-08,47429.69,4820.25,47.17
130041,4478,2024-04-11,32981.78,-2522.58,-4.3
866509,5986,2024-02-03,22954.24,9967.71,0.88
395598,8166,2022-11-13,3416.11,11234.59,17.22
366761,7403,2022-10-06,16532.55,13096.63,46.62
528824,2013,2024-06-17,34868.91,-1802.64,16.87
877745,7239,2022-07-13,43995.76,12514.94,6.64
171283,4735,2024-08-19,19442.69,-648.06,12.93
331990,8976,2022-12-12,25387.67,5963.57,-3.9
935218,2176,2022-06-25,23608.97,9559.28,33.22
598581,5007,2022-11-02,34567.07,5698.29,15.65
428839,1302,2022-07-24,39092.57,7049.22,21.13
208245,5478,2024-06-29,47995.96,4855.63,26.99
174882,8425,2024-05-07,34704.77,-883.17,29.13
445060,4369,2021-11-12,3298.82,-1976.53,40.23
729715,3292,2021-10-12,2798.29,4929.34,47.47
239133,8976,2023-04-14,35882.78,11046.85,20.98
223731,2045,2021-10-30,39041.85,2276.5,34.02
324627,7209,2023-12-24,15005.09,13657.8,3.7
104930,9941,2022-04-16,9766.05,-301.99,34.07
829781,7008,2022-09-02,2830.83,2192.39,24.33
114927,9435,2023-12-05,27662.33,4741.44,42.95
285087,8800,2021-12-12,41220.94,5404.67,48.36
896259,2330,2023-12-28,7520.38,815.88,5.72
848961,9042,2024-07-10,45330.06,-94.49,7.11
897825,5705,2023-05-17,27560.37,-3191.36,15.5
202410,7256,2023-06-24,46021.89,-2931.15,35.41
207050,8226,2021-10-22,2439.21,3728.32,44.64
641544,3776,2023-06-01,3061.61,14630.07,26.49
211472,7072,2024-05-07,28930.47,6391.59,21.74
603819,8166,2022-08-29,19213.8,-285.75,27.01
738760,4107,2022-03-21,30458.55,7127.65,22.41
760198,8925,2022-10-22,31617.2,3826.88,20.74
826294,1386,2024-03-07,18660.53,13162.65,7.6
587172,1750,2024-06-10,49996.1,11860.1,-1.93
752460,1926,2023-11-11,31706.69,-1756.07,45.53
799577,3116,2024-05-21,24552.13,-3710.66,5.68
795693,9817,2022-09-15,43373.3,-1646.87,28.87
611226,1461,2022-03-05,34343.07,-3872.23,0.72
532943,9981,2024-04-17,22468.78,133.01,30.35
690834,9442,2023-06-26,14514.36,2013.01,14.15
170885,9225,2023-11-14,32659.82,1173.16,3.73
933870,2251,2022-01-29,19879.41,13886.25,32.66
484714,8051,2022-06-05,43803.06,-646.33,7.95
974102,9255,2024-09-14,10565.24,14558.02,5.82
916614,3030,2023-04-09,21278.93,3779.25,3.57
632506,1768,2023-03-24,25351.02,-3155.75,-4.9
448599,5171,2021-11-19,34573.63,-1972.5,15.64
999639,5705,2022-07-08,39850.91,-2232.22,4.61
159870,1750,2024-08-31,32711.86,12772.11,12.11
876503,9207,2023-05-03,49215.88,-3333.67,43.61
687276,4539,2023-09-21,16738.57,1135.47,25.64
132284,5986,2021-12-22,12573.19,7942.7,23.63
817373,1302,2022-11-07,49210.27,12515.06,0.64
807190,5604,2022-10-30,5105.26,2962.66,27.43
988272,9596,2022-06-05,24404.32,7471.52,45.12
894563,1227,2023-03-03,33534.62,12740.7,9.35
834745,6821,2024-03-25,4327.41,1882.7,10.12
936754,6541,2024-02-24,2958.43,12341.1,6.87
185264,2937,2024-06-01,6968.61,1023.7,43.79
949101,3887,2023-12-04,23516.43,7734.37,20.87
446661,5798,2022-02-19,33844.88,-3132.13,0.59
760889,1947,2024-03-31,9607.1,11595.75,-4.05
138095,7132,2023-05-29,1078.08,4691.52,3.0
855861,7132,2024-04-06,13094.52,-1563.43,5.41
334807,2230,2024-08-14,41851.52,12651.4,15.83
981707,2640,2022-10-10,49490.11,-469.67,48.01
176454,2408,2021-12-21,6256.07,-1115.05,46.33
978093,5986,2023-05-30,33937.39,13939.85,34.04
116271,5268,2024-02-20,27127.98,9180.6,21.72
393503,9787,2023-08-05,16669.81,1395.82,32.87
435129,2426,2023-04-01,4725.63,-2116.42,44.21
666821,7662,2024-07-29,5286.85,-4061.13,35.73
472983,6541,2023-06-16,37234.02,14043.81,-0.86
225856,2288,2022-08-07,683.96,2254.1,40.72
505043,6115,2022-05-09,18151.14,13804.89,34.59
921539,5004,2024-07-22,1425.59,8368.97,33.02
805071,4002,2022-03-01,45829.84,14298.65,8.96
705999,2688,2021-10-03,10188.38,14628.65,42.66
288321,9197,2022-11-29,9697.22,-2421.98,31.87
757596,6663,2022-01-13,22228.0,4006.61,47.86
631494,2398,2023-04-24,16363.74,9791.38,11.0
157109,3887,2022-04-24,23752.43,5996.11,47.55
376700,1882,2023-05-16,24268.98,2242.17,31.74
440142,7415,2024-07-14,8682.17,10992.98,33.78
268106,7022,2023-10-04,28444.93,-892.16,14.24
159918,5817,2022-11-10,11444.23,-3649.16,22.44
408175,5249,2023-09-28,5720.63,13314.84,35.64
401506,9865,2023-06-20,32037.4,576.39,27.28
487477,7732,2021-12-28,17890.66,13090.89,16.69
655065,4947,2022-04-23,40106.79,265.78,38.34
450672,9941,2023-07-12,18416.17,-1964.52,19.99
261586,5097,2022-11-28,36798.88,7657.25,37.86
416317,5126,2023-01-04,17478.54,-406.91,2.52
672067,5511,2024-06-03,46557.55,5592.26,33.18
909957,1103,2021-11-03,9966.4,2960.07,36.41
876825,5626,2024-09-23,48698.45,10111.25,3.56
806689,6347,2022-04-16,7320.49,6998.35,49.63
400827,9841,2024-03-18,36208.44,1045.63,24.08
780394,1286,2023-10-29,6990.35,-338.08,42.54
639313,8037,2023-05-17,46786.09,10446.92,-4.11
679711,3461,2022-07-27,41896.76,10684.47,25.27
233462,9295,2023-03-06,1189.03,2064.55,33.78
542390,8350,2022-03-20,24587.61,4643.45,1.21
880337,7231,2022-03-05,39873.37,-1746.45,29.89
165938,3292,2022-10-25,42828.13,7002.32,39.49
579959,2982,2023-03-21,23782.87,-2130.19,4.3
249810,7810,2022-07-06,17187.51,2956.4,35.91
561979,6685,2024-08-04,6765.43,-3315.67,10.06
954491,7786,2023-07-25,37840.39,8190.77,10.78
193075,6149,2021-12-31,42161.36,-2060.29,11.88
245767,4726,2024-05-13,16951.99,13006.87,-0.45
804213,6690,2022-04-07,30557.86,2746.73,38.5
405229,6280,2024-05-16,17741.15,-1168.24,28.26
376522,7567,2024-09-13,28508.79,-2634.75,2.08
902033,6821,2022-03-06,3108.46,6214.05,37.09
986009,1767,2022-10-03,4382.26,13658.58,-0.53
430120,3411,2022-09-03,21934.29,-4763.82,0.35
977518,8702,2022-06-03,15947.36,-2424.83,6.64
814723,2869,2023-10-12,42200.48,1082.67,48.82
482262,8691,2022-03-23,45179.62,5984.37,17.63
619882,1173,2024-03-15,23339.85,6962.88,9.32
418453,5632,2023-06-08,47353.14,5599.1,27.76
462931,4369,2024-06-10,17694.66,3866.3,7.13
699645,8905,2022-03-14,47339.48,-4044.89,39.86
661345,1165,2023-10-01,13200.32,7153.62,44.88
631714,7395,2024-05-20,39667.26,1098.75,17.54
258007,3703,2023-11-16,18821.99,5532.03,38.18
554155,9538,2023-11-30,46647.83,2170.33,12.62
293424,7152,2023-01-21,19967.32,8721.59,3.31
142471,1449,2022-05-17,6232.91,10968.94,14.39
644490,7231,2023-12-13,7016.66,14526.8,-1.3
269456,9694,2023-01-07,990.43,13075.95,22.26
756872,8026,2023-07-17,18326.71,-1256.37,43.76
336963,2929,2023-05-26,26429.88,12701.14,34.94
224228,2398,2022-09-08,23611.98,1550.82,31.58
175959,8469,2022-11-18,34705.49,-1083.03,11.43
506892,3030,2022-02-01,19423.99,3505.37,27.71
203018,6318,2022-06-26,43734.25,4796.21,33.79
177836,8725,2022-01-10,35310.13,273.55,6.75
876774,2398,2024-03-10,4514.42,13373.1,2.24
785102,7510,2021-10-26,45555.11,4706.83,40.35
826131,4798,2024-03-31,42465.89,-4563.94,0.96
236071,9225,2024-04-10,29831.61,4548.67,23.54
455841,5071,2023-04-07,5810.3,4598.1,8.03
916458,1566,2024-01-09,43532.3,11121.35,33.11
370518,6880,2023-02-03,33265.25,7229.0,38.47
391198,5097,2022-10-15,19950.49,11733.06,9.93
230502,4780,2021-09-25,28852.25,11732.0,47.28
810760,2230,2021-11-16,41062.36,5409.65,15.0
519317,9248,2023-08-29,2889.78,2182.54,35.35
778625,4091,2022-11-18,47761.07,4624.29,26.2
451074,2176,2024-08-17,37028.7,-3886.75,49.0
264492,5916,2023-04-23,14750.25,6555.16,6.08
429793,2230,2022-08-19,19766.07,9323.23,21.0
684460,6023,2024-06-15,16767.05,-264.39,7.6
690633,8970,2023-09-08,30609.02,6299.19,35.43
115611,2215,2023-07-18,15746.86,13345.5,17.77
254636,4127,2023-07-23,41751.26,-847.96,25.1
888632,2733,2021-10-07,48689.39,9513.95,-0.83
529649,1948,2021-11-04,22358.35,11785.11,10.99
252337,4950,2021-11-27,19578.02,-4627.65,-0.37
988591,4532,2024-01-12,46256.81,142.77,47.85
118014,4369,2024-05-07,34459.53,-465.45,-2.54
140047,4272,2023-09-20,10105.22,13949.62,-2.77
914885,5966,2023-02-03,13732.37,11896.66,23.82
599469,1213,2024-02-07,49216.81,13714.27,27.26
875816,7732,2023-07-05,44570.66,7345.31,10.78
970946,7225,2024-04-17,9282.83,8340.19,33.84
531241,1768,2022-09-07,32101.26,-2791.05,11.02
318273,2733,2021-12-25,34785.91,13629.25,-4.23
164745,5382,2022-09-01,20917.02,-3192.13,-2.85
798021,1351,2023-02-13,21977.22,-444.62,35.65
686894,3319,2023-12-11,15838.69,10319.81,42.08
846499,1496,2023-10-15,48944.28,7867.61,7.74
401682,8662,2021-11-29,45203.99,13855.69,27.92
921667,8987,2023-05-10,30614.77,11875.36,25.7
234045,1833,2023-11-23,43677.55,7656.11,19.76
222596,7901,2023-07-22,34520.44,12500.83,17.45
120824,5957,2022-12-11,8052.89,-3505.81,23.99
868302,9743,2022-12-05,24947.85,3384.03,32.87
134041,5770,2023-01-04,43134.26,79.83,49.34
854440,8905,2022-02-08,3315.74,2278.44,-0.96
439107,4689,2022-01-01,47112.09,7249.12,4.9
392537,6821,2024-08-19,3463.34,861.65,41.68
918526,9694,2023-02-03,46480.76,-2446.3,25.98
287958,2476,2022-04-21,17608.74,659.59,16.24
556801,4465,2023-12-14,2360.21,-751.69,9.37
758029,8797,2022-04-13,29719.52,4626.93,10.4
294292,1461,2024-05-11,6028.55,9876.69,23.77
753899,4999,2024-03-12,7100.25,5733.8,34.14
157278,1880,2024-08-26,44943.86,-3406.1,17.45
514064,1869,2023-01-15,23150.85,3088.75,41.57
506702,9309,2022-01-21,11303.24,-3444.92,33.86
617017,8817,2024-01-27,12956.76,1335.78,44.67
723188,9327,2022-07-02,37961.92,907.1,3.99
752647,2869,2024-06-25,28733.81,2817.45,38.28
801062,8797,2023-07-22,44941.71,4552.93,29.91
394256,4461,2023-01-25,30303.38,10948.76,31.69
789900,1396,2024-08-15,47331.85,8623.94,44.48
127002,1302,2024-04-07,28209.65,13162.2,49.58
259602,2611,2023-02-08,20317.76,-4209.33,37.81
348360,8130,2023-04-05,45826.11,9090.54,0.28
921955,2011,2024-08-22,32485.2,-4329.45,28.39
261392,5079,2022-12-14,49403.41,7170.24,27.0
597833,4059,2023-05-03,37687.33,12419.22,10.06
241489,4177,2021-10-10,48727.02,7127.1,49.85
679682,6688,2023-09-27,25684.76,-4479.68,24.41
887689,6476,2023-07-06,14308.29,-2572.21,-4.58
165799,9012,2023-03-24,33067.48,11259.89,4.96
818537,4780,2024-04-28,37236.59,12439.67,0.22
636748,2194,2022-06-30,30117.87,1694.77,21.2
353931,4245,2022-11-23,1010.72,1601.2,4.92
569845,4689,2023-06-06,36268.58,-1568.28,6.2
779855,1176,2021-11-07,41648.48,1877.85,4.62
173190,3821,2022-09-10,45361.75,2222.36,19.44
449811,5626,2023-08-03,23654.23,1851.94,24.07
731324,1520,2024-08-18,13003.9,12095.78,15.91
628087,6352,2024-09-18,35377.25,-804.51,39.05
817202,7898,2023-02-27,17409.63,9049.46,47.92
853030,1176,2023-06-19,11563.02,7693.64,41.8
757720,1063,2022-02-12,16616.43,4102.63,27.56
234414,8905,2022-03-23,31322.66,5407.84,46.38
132492,8622,2023-07-07,36161.36,-2090.59,27.78
382796,5604,2024-03-10,4106.08,10498.3,1.01
646033,1479,2023-11-03,28218.61,5348.73,25.83
983038,5068,2023-09-01,29583.78,4802.92,47.17
990365,7022,2023-10-21,31748.6,-2365.11,29.55
135830,7470,2022-11-29,45067.61,2569.52,32.83
228710,5632,2022-12-10,25307.21,6854.38,39.15
220493,9596,2023-04-25,25873.84,2224.8,-0.19
344523,8166,2024-08-22,34064.06,-2670.27,-1.68
690018,4198,2022-03-25,26628.69,72.9,24.28
699402,1118,2021-12-02,4540.5,-2462.44,49.98
710647,5990,2024-06-24,14654.55,14432.62,30.52
445180,8011,2022-05-07,26579.67,14074.84,41.07
324540,4606,2023-08-13,42099.68,-4186.34,23.39
942051,2192,2023-09-08,34032.52,6236.54,20.12
262260,3821,2022-10-11,5447.49,1589.57,44.5
663047,7818,2023-04-13,4331.75,2848.42,8.95
294318,5019,2024-09-13,33622.19,10973.45,23.75
262030,1517,2022-08-02,15492.26,2593.05,48.94
376683,6937,2022-02-08,40554.23,593.91,32.17
305041,4574,2023-04-30,13290.33,-2369.06,41.04
341141,6476,2023-12-03,20837.65,-3539.81,-3.62
310408,5240,2024-06-21,2772.85,10146.51,12.65
590056,1351,2023-06-06,4982.1,14911.79,-1.37
679188,2013,2021-11-15,7209.0,13360.67,18.28
364176,4999,2022-03-31,28848.32,13576.37,27.4
871387,9128,2024-02-26,28837.4,9746.67,2.53
161684,2176,2022-08-07,8679.12,-1420.33,5.58
799166,6324,2023-07-26,21918.45,7279.32,4.6
790976,3326,2023-03-31,48304.27,11497.39,2.08
620398,9322,2023-06-28,10519.75,13568.01,45.49
979899,3264,2024-05-24,35652.95,-1692.41,45.32
105209,1847,2024-01-15,45112.1,-244.39,32.87
751452,2611,2022-03-26,36169.01,6661.17,32.85
589964,6539,2022-03-11,15821.67,9372.46,22.6
279173,9023,2022-12-13,11700.28,5880.34,23.48
782383,9818,2024-01-15,8875.13,8809.45,49.23
556864,5770,2023-06-14,15650.61,9473.72,29.57
472925,3712,2024-03-15,27186.45,-2529.94,14.12
741210,7290,2022-12-22,21298.86,-4924.39,14.28
949434,4346,2024-08-26,42768.52,6522.78,25.91
966569,1954,2022-08-31,12428.67,-3858.07,2.12
237452,9619,2024-08-11,49233.21,-1890.34,48.55
948009,5685,2023-07-27,49655.01,-3492.89,37.37
842595,9132,2022-10-27,40053.96,9093.08,12.99
533031,2105,2024-05-14,10077.46,7662.5,44.24
644852,5785,2023-09-13,4772.63,9485.05,5.55
854247,8460,2022-02-04,40267.7,7525.27,16.1
903956,5004,2024-07-23,44005.46,9507.55,28.88
897326,8987,2023-06-07,6863.27,10860.92,47.01
254632,9644,2023-09-07,32778.16,-3976.34,43.57
157680,8442,2024-02-09,31354.2,9594.34,43.83
328008,4900,2022-02-09,2856.06,2177.68,-0.99
247549,6023,2022-11-05,2540.41,14414.77,19.28
746504,4237,2022-05-12,15494.21,13820.66,22.7
246452,4208,2022-07-18,30801.57,1321.7,45.81
422560,4606,2022-09-27,29035.42,-4912.74,23.83
996116,9672,2023-12-28,7980.83,14969.4,-1.24
409903,6735,2024-02-12,20828.49,4713.77,44.25
237308,1376,2024-08-05,6835.03,5046.6,21.1
246913,4798,2023-09-11,15507.73,158.31,5.85
561925,9841,2021-10-01,37553.43,-2322.34,45.06
484244,8999,2023-03-24,44260.55,-419.53,46.85
275490,7022,2022-03-26,4738.78,4948.17,35.57
195777,1173,2022-08-28,27482.72,11473.16,46.49
897068,2215,2023-01-14,30238.27,155.29,6.73
432865,4399,2022-06-02,47151.93,-2746.98,45.15
632869,9915,2022-04-28,21072.76,12866.69,43.3
865287,5004,2024-09-10,43887.88,8596.72,1.98
902803,4461,2023-09-03,13123.49,-4119.7,24.67
226783,5713,2021-11-02,46822.73,7206.27,-2.69
584657,8350,2022-09-17,44974.77,1390.69,29.28
327803,8343,2023-03-04,25872.97,1626.47,3.41
438185,4947,2023-04-22,13160.19,1855.53,47.81
643255,3030,2022-06-05,38663.07,2336.6,25.61
263458,9804,2021-11-14,17021.61,7548.78,41.82
314703,5966,2022-02-13,11223.66,1552.17,29.99
101839,4165,2024-07-16,21218.94,5800.5,13.19
330577,3116,2022-08-14,49297.54,4143.46,14.74
210445,9225,2022-10-19,40345.52,5419.19,14.17
675635,8138,2024-06-19,14073.05,-1903.5,10.74
286597,4606,2021-09-30,19384.52,13812.83,46.16
972861,4896,2021-12-24,22713.99,-730.64,12.02
960152,3692,2023-07-07,39520.7,-1575.83,35.06
750877,9042,2023-05-11,7353.31,2020.2,36.64
600813,2869,2023-07-22,26451.85,3808.39,46.18
123246,8622,2022-10-18,9969.23,10180.36,13.41
663679,7204,2024-08-30,6105.16,5712.13,15.12
331391,4465,2024-07-28,9046.4,-2854.04,18.73
912563,8358,2021-11-12,48410.19,5616.6,23.32
120210,5158,2022-07-09,33520.33,7331.56,39.75
915932,4947,2023-01-08,28055.89,5665.51,0.11
783760,2355,2024-04-26,948.97,12070.16,36.01
898608,1376,2022-11-08,19331.1,10556.06,49.28
249989,7454,2021-10-01,17421.74,7436.6,3.54
680360,8460,2022-04-27,30898.59,4573.05,10.17
240604,1566,2023-03-21,2142.01,7461.81,39.46
413623,3851,2022-03-22,23644.64,5364.28,5.62
329958,4227,2022-11-23,40032.31,13982.57,3.82
675593,2733,2022-04-05,21275.86,10311.23,8.46
162179,5705,2023-02-06,41213.46,3471.2,10.96
603866,7403,2023-10-28,42143.19,12382.04,10.78
514217,8513,2022-01-30,28964.62,4570.38,33.14
662058,7403,2024-06-10,22048.27,1311.88,11.48
262772,6150,2024-03-22,15578.71,-3739.4,15.13
346520,3572,2023-09-21,41587.88,-4811.68,27.61
274628,2176,2022-07-16,19715.47,7406.44,48.17
175411,3821,2024-06-19,16900.85,10184.19,44.78
640503,8797,2024-03-16,42883.55,-668.19,29.53
952248,1497,2022-02-20,12527.46,2471.93,8.44
345436,8130,2022-06-16,19211.55,5739.54,1.0
358760,6080,2024-09-05,6143.5,958.27,44.0
157335,5713,2024-06-06,21963.55,7502.69,1.51
705256,7790,2024-06-06,35410.79,-4886.88,45.12
776252,8226,2022-09-22,31669.07,2161.7,27.74
340915,4369,2023-07-07,34981.63,-1284.52,-4.68
382540,2105,2022-04-26,43513.35,-2359.75,28.37
826166,9903,2023-05-12,36810.51,220.33,15.4
811485,1148,2022-06-18,40519.93,8035.69,42.44
686370,5953,2024-05-02,23973.32,-4822.55,45.63
140975,6726,2022-02-25,9795.37,3413.34,1.39
993640,2869,2024-06-30,21113.64,12310.52,21.02
811413,7838,2023-11-03,42647.66,-4565.8,-1.24
441306,1644,2022-03-13,4712.1,-3385.21,10.15
561744,8036,2022-04-09,4399.35,-3075.54,35.43
775270,4208,2023-09-15,15466.15,254.08,36.76
262691,7166,2022-02-23,22955.3,6901.02,-2.82
922327,5817,2023-09-13,49030.12,-2391.08,31.98
115040,8516,2024-03-15,29904.28,13564.87,47.14
273439,6083,2024-02-25,11832.62,8813.71,34.81
331668,3934,2024-03-22,17394.58,-2377.66,16.2
717613,4574,2023-11-26,46949.08,13422.02,12.05
390814,6563,2022-02-21,44247.14,12604.29,49.37
390373,1008,2021-10-10,23406.69,6811.81,18.46
628231,3714,2023-10-26,31731.81,3967.79,1.25
222999,4346,2022-02-06,21172.02,11364.52,29.67
451674,4595,2023-06-21,32865.55,11863.56,-3.77
814127,2210,2022-03-08,3293.92,5914.27,3.74
815621,9309,2022-04-07,31087.52,551.7,26.22
122583,2611,2022-12-13,48962.07,9903.76,-4.88
799853,9474,2023-10-11,38559.44,-1206.23,23.03
737721,7225,2022-07-13,43034.94,1997.29,14.21
217510,7403,2024-03-17,26672.22,1182.99,39.93
773829,2940,2024-06-22,8099.08,103.71,41.28
674698,5478,2022-05-18,23732.41,7343.06,13.55
276271,6332,2023-08-13,1411.94,3358.51,16.66
384407,1750,2022-06-07,47938.83,12711.34,-2.75
731867,2693,2023-12-03,37871.31,2359.82,42.43
292707,4261,2022-01-12,36254.1,11529.45,6.22
834785,2929,2023-09-18,35542.66,7234.71,13.66
115697,1553,2023-03-13,40528.35,10876.11,45.82
522032,9322,2024-08-06,22393.96,4276.64,33.49
235390,6352,2021-10-25,21358.43,6148.03,27.52
460226,3267,2023-04-04,41161.01,2951.99,34.58
893488,9055,2022-10-10,11325.82,2012.06,44.31
495047,9055,2022-03-22,5194.8,10546.09,3.3
784840,7732,2024-02-28,34190.78,13071.81,-0.66
582471,5894,2023-01-25,16610.32,13669.09,-0.47
969596,9012,2022-06-15,46514.69,5858.42,19.15
517687,1396,2022-09-30,36465.93,6498.07,25.6
134243,4735,2023-06-28,3396.42,-2392.4,23.14
469916,3116,2023-03-07,16220.21,3372.35,-2.17
708435,1250,2023-10-22,35210.67,-1258.12,47.95
907525,4735,2022-06-05,29100.0,-1091.06,42.48
416275,7028,2023-05-02,16014.14,7063.17,29.82
567715,7917,2024-03-20,18610.39,1934.96,20.28
453497,8350,2023-12-04,38261.33,13878.25,5.69
188202,2288,2024-08-08,32952.21,1096.78,-4.79
404122,7225,2022-07-25,9132.09,-4734.02,44.94
731610,3222,2023-04-10,47320.51,-221.93,31.84
896923,7510,2022-04-25,23640.67,11579.54,34.62
201113,8513,2024-08-17,1369.94,1866.43,21.73
499975,1977,2023-01-17,21052.78,-882.54,15.2
848779,3887,2022-01-18,21823.49,-3382.15,6.16
644134,1768,2023-04-13,27141.75,9061.78,-0.09
358690,1517,2023-12-03,3734.43,13398.01,19.58
991766,9951,2024-02-10,11695.04,710.03,43.27
933959,2937,2023-10-10,37130.22,12712.61,32.99
489736,7014,2022-05-08,12573.44,11960.37,43.5
108689,6691,2021-12-05,36803.84,2293.73,12.69
221289,6379,2024-08-08,48754.68,6679.9,13.57
585158,6663,2023-10-11,2946.18,-3103.75,49.88
682079,6726,2023-12-07,25505.12,5027.97,18.09
548158,2821,2022-09-08,2668.33,10572.26,35.84
341619,6150,2024-05-19,40702.36,8143.36,30.38
251505,9478,2022-10-02,32348.09,13025.81,10.06
142833,5319,2024-07-01,39371.13,12567.32,-4.32
451684,7680,2023-05-23,21427.52,9576.8,35.77
110075,1947,2024-05-07,11238.83,-4667.99,2.89
935122,5957,2024-08-14,47834.49,9345.71,35.11
696547,4478,2024-05-02,36275.52,7735.7,5.4
710133,1302,2023-06-22,21157.16,8075.54,-2.84
967072,5171,2024-05-30,11038.72,-4537.06,42.66
630521,9207,2023-09-07,42270.88,6791.67,4.64
135222,4369,2023-04-18,41830.0,5161.21,8.75
210970,8350,2023-07-04,14772.29,10286.39,45.34
753082,9804,2022-11-29,24841.74,3420.99,-4.93
788217,4532,2022-01-04,19126.04,707.01,39.24
851233,1520,2023-04-24,4876.65,11778.21,25.89
980196,1461,2024-02-17,4581.22,-1807.23,34.76
972324,1016,2024-07-31,23779.41,-1929.79,33.58
533364,9865,2024-04-25,7582.52,13972.89,33.65
430018,7395,2024-04-19,39802.74,606.5,29.2
684539,8425,2022-02-24,28753.24,3816.28,8.46
683683,5597,2022-11-30,32708.86,-3966.53,26.01
428932,7395,2023-09-03,8602.48,-961.31,-1.78
315136,8218,2024-09-24,10300.44,12365.08,18.74
782609,2863,2022-06-09,41032.14,-2662.1,20.54
683871,1517,2022-12-14,3904.96,7641.6,14.21
800680,2868,2023-08-16,28638.56,1958.83,34.35
931938,8469,2024-08-23,15435.98,506.93,14.36
281109,5853,2024-01-25,44008.88,1791.59,49.51
414869,4100,2023-11-23,18567.59,-847.39,8.88
199612,8350,2022-02-25,38492.79,8145.31,3.51
552538,5798,2022-09-05,15426.28,4019.69,1.46
589797,9255,2023-12-01,40568.51,-3869.81,6.1
968762,6969,2024-03-08,34536.66,-264.47,35.96
636678,3108,2023-09-30,14369.21,1094.99,20.58
703661,9235,2022-01-23,12972.63,6795.08,21.71
363579,9128,2024-06-29,12793.24,-1399.93,48.0
507639,1227,2021-10-15,45375.92,8931.99,20.85
898322,2398,2023-10-21,1147.13,13472.08,34.5
675413,5268,2022-02-24,15613.99,13615.54,48.62
934000,4309,2022-12-03,4564.9,7064.68,11.76
709225,1497,2023-11-21,43812.35,5278.24,31.46
848067,5478,2023-01-18,13193.3,8626.39,4.75
445829,3116,2022-06-21,36940.78,5173.33,43.02
730411,2213,2021-11-17,27000.27,14844.64,29.8
194953,2693,2022-08-18,44442.13,-139.08,4.81
423249,7225,2022-06-05,971.27,-1803.85,44.55
396629,2672,2024-03-10,36357.45,9705.24,42.55
126203,9804,2022-07-23,15817.84,9243.3,28.54
619141,2984,2022-12-21,33345.86,-4876.34,29.75
