price_id,company_id,date,open_price,close_price,high_price,low_price,volume
548328,5004,2023-08-17,1541.03,1542.93,1542.93,946.53,48575
559486,4595,2024-05-05,375.11,1798.73,1798.73,375.11,821062
698621,3593,2024-08-14,627.01,1233.18,1865.36,627.01,849520
450913,3326,2022-06-13,1214.08,576.67,1394.41,576.67,718531
692468,9055,2022-12-11,1667.84,763.16,1667.84,433.07,19324
209310,4478,2023-01-30,757.63,910.88,1961.51,398.13,216381
448539,4363,2023-02-22,196.17,899.13,983.62,196.17,62125
130771,7911,2022-04-02,1408.08,1966.36,1966.36,1408.08,832367
968111,3116,2021-10-29,1085.9,1707.12,1707.12,1085.9,736309
649444,3453,2021-09-29,965.23,1759.55,1759.55,517.94,648359
114535,5770,2021-10-25,1222.16,738.98,1222.16,738.98,723591
848664,4165,2022-05-25,1259.79,1422.89,1810.85,1259.79,731604
742271,7209,2024-01-15,1199.99,82.61,1199.99,82.61,965891
504809,8358,2021-11-13,503.59,562.27,1197.44,503.59,810754
901262,7014,2024-08-01,147.77,256.12,256.12,147.77,181496
578716,3498,2023-12-29,929.68,584.1,1639.53,584.1,670886
893096,6352,2023-03-03,1886.67,1086.95,1886.67,604.39,973094
870315,8702,2023-03-27,664.32,615.28,919.64,615.28,608714
365570,2210,2022-08-25,803.39,1324.28,1324.28,803.39,964242
265527,2194,2022-05-26,1298.07,74.13,1842.29,74.13,684026
928792,1179,2023-03-03,368.06,1492.85,1492.85,368.06,717803
491011,6735,2022-06-08,1121.01,1287.97,1287.97,368.88,663477
312781,5953,2023-12-14,821.81,1921.15,1921.15,821.81,717154
968868,3714,2022-02-19,1710.78,1175.11,1710.78,1175.11,907625
277249,8138,2024-05-19,1769.91,1050.09,1781.18,560.25,309408
693849,6319,2023-03-18,1548.24,537.36,1548.24,537.36,339299
277578,5990,2024-04-25,747.71,1323.47,1323.47,172.96,472760
662227,3308,2023-07-13,584.82,1853.21,1853.21,69.91,164254
159617,1520,2022-08-12,1479.17,1235.68,1479.17,673.55,231682
594394,5988,2023-08-06,1231.47,1226.44,1886.89,1226.44,51879
109770,4465,2021-09-30,182.82,21.14,182.82,21.14,979574
238355,5626,2021-11-03,1677.91,1026.93,1677.91,1026.93,464893
335264,1008,2023-09-01,1164.14,1729.42,1729.42,1164.14,695553
950096,3821,2021-10-02,717.78,811.67,811.67,717.78,93606
630957,8110,2022-02-06,1656.43,158.61,1656.43,158.61,436006
492619,8702,2023-10-04,1566.33,417.89,1844.77,417.89,104004
980814,7209,2022-04-02,1908.0,1112.45,1908.0,314.64,729935
884715,1497,2024-08-20,376.24,93.77,1272.58,93.77,891540
556180,3721,2022-07-29,1126.93,1503.98,1503.98,677.33,594664
273130,4663,2023-12-08,476.44,68.85,1098.19,68.85,168670
802488,3368,2023-12-26,1519.44,345.48,1519.44,345.48,209471
297281,2251,2023-12-20,320.79,256.9,320.79,256.9,744082
543334,6352,2022-08-25,800.11,344.57,800.11,344.57,479734
715099,8051,2022-06-01,1187.47,387.98,1187.47,387.98,35249
525599,9441,2024-06-17,1856.62,1943.73,1943.73,78.54,537687
288940,8647,2024-07-11,47.68,586.52,586.52,47.68,388102
858112,6688,2022-05-28,1587.05,442.69,1587.05,442.69,223534
881509,2982,2022-07-07,1953.51,1634.2,1953.51,649.45,573592
831529,4100,2022-10-05,135.08,537.28,537.28,135.08,69949
247002,8702,2023-03-16,1038.27,591.06,1910.6,591.06,666414
934013,5986,2021-12-14,847.54,1693.97,1693.97,847.54,136626
907302,4735,2024-03-03,964.87,357.65,964.87,357.65,110257
759928,6150,2024-06-20,1704.31,1812.05,1812.05,1419.93,567448
212206,5770,2024-06-15,429.24,661.73,989.08,429.24,380133
992007,3144,2022-11-27,1081.99,781.9,1728.05,781.9,736943
311065,7008,2024-01-24,85.38,1536.08,1536.08,85.38,508100
695812,4165,2024-02-15,1699.17,1523.31,1699.17,554.68,837747
661169,5626,2022-11-02,555.26,543.02,1697.15,543.02,490156
613367,2215,2023-02-23,209.34,424.74,1681.05,209.34,857898
338929,7443,2024-07-24,522.71,734.89,846.21,522.71,892991
719431,7786,2024-03-17,1632.56,1895.45,1895.45,1632.56,230854
477317,5268,2022-02-20,847.38,279.5,847.38,279.5,863524
490042,5157,2021-12-04,1842.4,1860.72,1860.72,1483.22,960377
361905,3194,2024-09-10,913.76,316.3,913.76,316.3,612001
878033,9004,2021-10-05,1266.51,343.66,1266.51,343.66,380060
263348,2937,2024-07-02,1206.19,487.47,1206.19,487.47,688721
628612,7510,2022-07-28,635.45,1009.41,1634.23,635.45,592451
353673,9951,2022-01-01,164.36,1536.85,1536.85,164.36,450805
105712,1213,2023-04-02,1972.36,1504.7,1972.36,1504.7,135751
730507,1227,2023-05-01,1203.32,826.23,1203.32,826.23,202553
142728,2105,2024-03-12,188.87,1684.82,1684.82,188.87,521383
597289,2213,2022-09-11,1594.31,1274.74,1594.31,264.18,804270
166956,7680,2023-10-27,1720.08,1580.04,1720.08,699.22,625496
840103,3050,2021-11-10,1780.19,74.6,1780.19,74.6,859066
423580,3776,2022-09-20,373.19,728.07,1920.85,373.19,469716
567861,1435,2022-04-18,542.41,544.82,544.82,542.41,456634
146754,5957,2023-08-04,1989.4,915.31,1989.4,915.31,939177
318349,2672,2024-09-11,1741.67,1482.29,1944.71,1042.84,812643
835144,2089,2021-11-22,914.62,1437.43,1437.43,914.62,461947
404247,9399,2023-06-04,1603.65,187.88,1603.65,187.88,305185
653352,1473,2023-10-21,530.34,1073.83,1073.83,125.07,585161
784039,4243,2023-06-14,664.77,1704.96,1842.24,664.77,668437
983362,2105,2024-05-04,1165.33,13.32,1165.33,13.32,224486
486463,3593,2022-01-12,1499.87,1580.35,1580.35,132.05,51608
909980,2611,2024-06-16,314.05,1866.99,1866.99,314.05,296207
443017,2611,2022-02-19,116.62,97.82,654.99,97.82,264545
478438,4574,2023-01-30,1589.77,925.17,1589.77,925.17,807729
612296,4432,2024-08-06,895.08,171.97,895.08,171.97,139970
945279,4478,2024-05-08,222.19,1216.54,1216.54,222.19,775570
341928,9004,2021-11-12,1996.95,1171.05,1996.95,181.4,578516
675934,8036,2022-11-04,384.64,1390.94,1668.52,384.64,766337
110200,5171,2023-01-28,1133.99,851.84,1392.24,851.84,147939
939916,9132,2021-10-21,394.44,75.46,745.83,75.46,557960
165719,4532,2023-11-23,421.3,889.14,1482.66,421.3,790012
172428,5749,2022-06-18,1850.92,279.92,1850.92,279.92,826994
209593,9255,2022-02-03,1546.48,1707.93,1913.47,572.42,606280
778681,6352,2023-11-30,469.38,389.4,738.46,389.4,899733
382513,1644,2023-03-08,142.29,1784.96,1784.96,142.29,189276
719404,4272,2023-08-05,846.0,538.53,1760.11,538.53,92769
175150,4346,2024-03-07,1130.8,1215.95,1215.95,1130.8,260550
334249,2623,2022-07-02,1555.18,417.22,1555.18,417.22,564566
282340,8319,2022-08-23,1694.75,1384.97,1694.75,1384.97,142297
315511,4735,2023-11-13,1082.96,1010.09,1082.96,1010.09,580371
597599,1869,2022-05-06,76.91,1095.12,1805.9,76.91,224650
882973,1732,2022-01-11,524.97,993.1,1138.63,524.97,852534
524348,9116,2022-07-07,867.14,1102.3,1102.3,867.14,10191
536774,1194,2022-11-15,1234.31,962.95,1234.31,962.95,494912
335396,9435,2023-02-19,1118.77,1163.26,1270.11,884.85,532626
961902,7165,2022-03-08,1459.58,1149.81,1579.27,530.81,400575
932094,7290,2024-03-04,780.0,526.06,1337.29,526.06,94128
182168,9915,2021-11-06,1482.42,804.2,1482.42,804.2,993935
236130,2193,2023-08-06,1169.99,729.23,1169.99,729.23,935588
106407,6318,2024-05-02,78.08,166.74,1641.0,78.08,226947
787441,5004,2021-12-11,1461.1,536.65,1483.44,536.65,33636
228747,9007,2024-05-07,914.51,1742.2,1980.9,914.51,482332
961809,8110,2023-12-23,1355.52,580.51,1355.52,580.51,985558
735058,2193,2022-03-02,328.23,544.33,771.23,328.23,912803
363332,6691,2024-05-01,916.03,239.94,1911.42,71.28,250837
986111,8011,2022-05-22,1526.03,420.99,1526.03,420.99,278113
209621,4461,2022-05-03,214.82,1299.2,1299.2,214.82,343207
655545,6332,2022-03-07,747.08,1911.67,1911.67,747.08,655097
522862,9915,2023-12-13,1978.6,1162.82,1978.6,1000.95,678416
356469,4165,2023-10-07,371.27,1312.65,1555.58,371.27,778759
268619,4999,2021-11-23,405.56,517.73,961.35,402.16,266913
487973,5626,2024-04-16,125.34,374.44,1806.32,125.34,602959
423456,7036,2021-10-14,891.21,1075.49,1654.5,891.21,672758
941063,3194,2023-12-02,982.52,1955.73,1955.73,399.29,846415
647746,2745,2022-02-15,600.44,908.35,908.35,600.44,718786
685280,9951,2022-01-19,824.45,331.95,1669.13,331.95,347686
671433,1808,2021-11-07,1706.51,1795.35,1795.35,51.82,75528
717662,7359,2022-09-11,1843.27,830.32,1843.27,830.32,245856
137143,8987,2022-08-29,1135.18,1473.66,1473.66,1135.18,326524
737418,2733,2023-07-22,334.1,841.96,1165.03,272.99,724138
538808,9804,2024-04-02,181.08,1942.42,1942.42,181.08,430866
188504,6280,2024-01-25,1404.78,1064.14,1404.78,427.17,150464
267698,1104,2023-08-12,1875.72,1525.62,1875.72,847.62,100002
867705,5749,2022-09-29,208.85,1028.03,1028.03,208.85,94746
682908,8721,2023-05-06,431.7,820.89,862.02,154.7,468825
797325,3593,2024-07-22,82.58,1611.0,1611.0,82.58,831431
550619,3051,2023-12-15,1114.97,1080.63,1135.73,1080.63,777044
541789,1880,2021-12-04,1366.28,362.24,1939.98,362.24,362170
757850,3453,2021-11-22,149.47,659.22,659.22,149.47,56594
316303,4198,2023-04-22,243.73,1526.64,1526.64,243.73,484461
463608,3821,2024-01-03,318.58,1610.83,1610.83,318.58,667739
594118,8350,2023-05-31,1234.79,237.96,1910.26,237.96,700282
262338,9951,2024-01-19,490.21,1276.55,1276.55,490.21,635139
564549,5957,2023-01-17,263.24,694.26,840.83,263.24,72834
789869,1286,2024-03-02,1481.58,11.96,1481.58,11.96,701621
264437,6759,2024-08-31,1474.44,726.57,1474.44,362.67,675219
214135,3692,2023-06-10,1646.72,1751.7,1751.7,1646.72,130520
477497,5749,2023-12-25,1749.49,1172.69,1749.49,1172.69,797207
473942,4947,2023-09-02,1934.37,1770.26,1934.37,793.16,92809
166578,1376,2024-02-22,533.05,633.98,1815.58,282.15,53101
175298,4597,2022-05-18,1721.18,1343.64,1746.16,1343.64,623502
302210,1768,2023-05-11,1824.41,327.06,1824.41,327.06,476473
348004,3714,2024-04-27,1468.72,709.61,1468.72,220.58,268408
928699,7439,2024-01-04,456.61,398.45,798.61,398.45,636823
830888,5941,2022-08-27,854.67,289.98,1894.6,289.98,689431
412822,1553,2024-03-09,1423.1,529.79,1423.1,529.79,645910
832659,3368,2023-06-25,737.94,1333.91,1368.4,737.94,587771
114319,2213,2022-08-07,1864.87,867.58,1864.87,435.19,903756
226034,3264,2021-09-29,190.39,1857.14,1857.14,190.39,912123
961833,4798,2022-05-12,1494.03,1628.23,1628.23,1450.5,134416
305265,9442,2023-06-02,1291.29,1932.16,1932.16,718.83,140713
561431,8576,2022-06-05,1136.33,1958.25,1958.25,1136.33,130981
301425,1977,2022-04-30,1427.87,1999.35,1999.35,154.63,777610
212236,8662,2024-01-24,1114.25,623.37,1826.31,623.37,253075
538899,7510,2022-12-16,478.58,1575.55,1575.55,223.92,108955
697910,3264,2022-11-12,725.87,1467.68,1467.68,650.49,809945
520035,4726,2022-06-24,1210.01,1280.98,1280.98,322.95,643021
331752,9441,2024-02-01,1017.71,773.02,1017.71,773.02,968953
349617,5322,2024-08-07,221.21,1371.55,1371.55,221.21,52288
855297,2869,2024-04-04,1725.02,1669.04,1725.02,1669.04,476260
291677,8773,2023-03-29,1228.04,244.92,1228.04,244.92,972541
678555,6539,2022-09-17,1899.36,988.88,1899.36,921.49,897534
526195,6663,2024-06-30,939.74,814.67,939.74,814.67,914257
129709,4227,2022-12-04,630.3,876.73,1269.79,630.3,663351
178796,1148,2023-08-26,1647.01,572.38,1647.01,572.38,635176
847783,7174,2023-02-11,1459.66,586.77,1459.66,563.0,754576
927709,1016,2024-05-09,398.07,1710.8,1710.8,398.07,436569
429339,6880,2024-07-17,1582.96,441.26,1582.96,441.26,850894
361274,7022,2022-07-25,412.35,1727.28,1727.28,339.4,651937
763221,5330,2023-08-23,1457.89,976.07,1505.93,976.07,791270
328770,1504,2023-03-06,1414.03,1617.12,1617.12,339.71,55327
704859,4532,2022-05-20,1965.95,1956.19,1965.95,595.45,957988
399915,1063,2023-05-06,470.75,317.64,1869.27,317.64,892417
861464,6726,2023-02-11,643.59,967.13,967.13,643.59,907692
322905,6688,2022-02-25,1267.93,277.48,1267.93,277.48,501951
856981,1016,2024-07-19,145.94,968.02,968.02,145.94,725425
702865,2579,2022-02-28,615.44,1726.76,1726.76,615.44,35579
257628,7263,2024-02-25,1796.93,312.14,1796.93,312.14,829589
770885,4900,2022-07-28,1947.46,1121.54,1947.46,214.29,720352
546642,8138,2022-11-11,382.53,220.05,382.53,220.05,571278
265289,1847,2022-08-12,1346.71,483.44,1346.71,483.44,749095
211890,3264,2022-07-07,1658.48,962.52,1744.71,962.52,58291
570692,7917,2024-03-19,1231.18,1453.97,1453.97,1231.18,33361
709994,3368,2022-05-07,192.78,1996.1,1996.1,192.78,130165
423328,8226,2024-06-24,1811.87,1722.61,1811.87,1488.05,736810
291405,5126,2022-10-08,245.08,73.54,604.05,73.54,424498
368479,4177,2022-03-04,1516.06,1124.97,1516.06,1124.97,882058
493075,2902,2023-03-26,1525.06,1290.6,1942.31,958.97,581357
174358,4703,2022-06-25,1041.52,1434.27,1434.27,1041.52,197526
312184,3319,2024-01-28,1467.33,397.59,1467.33,397.59,389507
140867,2774,2022-01-29,1820.44,655.52,1820.44,655.52,500606
185708,9116,2023-04-06,1387.33,1576.09,1576.09,1387.33,995712
970218,7256,2022-04-09,1487.8,1436.53,1836.89,1436.53,215384
147807,1497,2022-04-28,952.97,58.18,1739.18,58.18,83544
791277,1732,2024-08-27,1384.85,1302.47,1939.43,907.94,387458
736342,8740,2022-09-19,1497.39,1445.08,1789.76,173.09,594958
748176,7470,2022-02-20,1778.97,517.43,1778.97,125.15,199815
759054,7818,2022-04-29,1080.78,1120.22,1120.22,297.4,909246
770602,3461,2024-03-02,201.47,1476.34,1476.34,201.47,614611
577916,3144,2023-10-26,1758.27,1970.72,1970.72,1670.75,356244
113207,8647,2023-07-09,177.26,1093.42,1604.99,177.26,20999
111295,8011,2022-11-27,127.97,390.42,1756.89,127.97,352664
271610,1216,2022-03-17,1234.53,105.22,1234.53,105.22,297722
602215,4261,2023-08-31,1815.61,247.93,1815.61,247.93,799177
432554,6452,2024-01-02,362.6,95.9,498.59,95.9,262048
996799,4272,2022-04-12,100.91,430.54,1842.0,100.91,683872
967812,4889,2022-12-19,114.45,184.2,1664.22,114.45,800949
401436,5957,2024-06-05,1671.9,710.12,1671.9,710.12,160966
300491,2194,2022-09-02,422.08,1118.3,1380.48,422.08,52422
831437,2194,2024-07-21,1808.29,877.67,1808.29,624.52,911570
731035,3791,2024-08-31,1123.07,896.12,1415.71,896.12,245975
904613,5484,2023-03-13,696.09,627.8,696.09,627.8,388913
370653,5953,2023-11-07,579.51,1095.76,1095.76,579.51,79276
324962,1977,2022-03-18,836.38,1681.74,1681.74,628.93,234376
592679,9042,2024-02-26,843.09,881.43,881.43,311.96,118548
710182,9901,2023-01-23,60.44,1112.86,1220.1,60.44,913612
818842,2640,2024-04-01,867.31,403.22,938.29,403.22,742448
383247,7771,2023-04-20,484.58,1302.88,1302.88,311.49,950496
152146,5268,2023-05-05,89.64,241.3,1697.42,89.64,900209
205462,6880,2022-09-09,1435.26,1148.24,1435.26,1148.24,210257
261392,8343,2023-05-07,1892.44,1348.1,1892.44,1348.1,818412
238673,2869,2022-02-09,896.98,227.15,1386.82,227.15,61087
820502,7008,2022-09-02,1153.91,950.51,1433.84,950.51,480970
489486,1250,2023-01-26,963.74,1984.98,1984.98,437.34,470624
870147,5247,2022-11-22,1802.11,491.2,1802.11,491.2,457811
221137,3593,2023-09-08,1664.88,1855.56,1855.56,1360.92,931770
840670,7225,2024-09-05,1555.59,1044.36,1587.5,847.92,548816
853328,5957,2023-09-20,952.56,541.84,983.61,355.09,528045
473627,2869,2024-02-25,269.47,1409.2,1409.2,269.47,69739
471112,1104,2021-12-20,1118.66,144.51,1363.33,144.51,965097
188173,5004,2023-01-17,1875.71,1719.47,1875.71,166.2,688670
483959,5004,2024-01-07,392.56,1842.4,1842.4,392.56,343044
684905,7231,2023-07-23,606.53,1855.41,1855.41,606.53,62500
796455,7680,2023-01-12,464.45,543.4,1887.57,161.21,859748
629180,5597,2024-05-29,1347.27,1422.5,1422.5,1188.48,591721
511024,8691,2023-07-26,234.21,703.62,703.62,234.21,844160
961694,8989,2021-10-20,1706.64,1623.88,1706.64,804.89,876101
471354,3292,2024-08-13,1082.71,1089.57,1089.57,1002.3,216249
568502,5817,2022-11-12,865.42,388.45,1171.65,388.45,597179
380868,3721,2022-11-20,1105.12,150.76,1105.12,150.76,117781
497966,9694,2021-10-26,1178.42,246.0,1178.42,246.0,175123
374778,5385,2024-01-18,770.27,1560.21,1560.21,770.27,782645
649354,4574,2024-08-01,384.81,1680.61,1680.61,384.81,151521
709537,6023,2024-04-13,1558.83,1228.97,1558.83,379.9,484459
513902,3108,2022-08-15,1103.43,71.0,1737.48,71.0,398103
162880,4539,2021-10-01,239.73,1739.87,1739.87,239.73,533645
689571,7008,2024-05-26,269.77,1975.54,1975.54,269.77,182466
112385,4968,2023-09-06,211.22,1154.55,1659.94,183.42,769525
673077,5798,2021-12-10,1763.08,1946.71,1946.71,911.51,793109
955545,6023,2023-03-25,957.57,198.66,957.57,198.66,259781
129399,9255,2022-11-27,1834.33,1366.21,1834.33,1366.21,499180
208903,9865,2021-10-28,83.19,72.55,971.0,72.55,809359
765426,3108,2023-11-25,175.84,1883.26,1883.26,175.84,756529
709665,7239,2024-05-07,1956.22,274.55,1956.22,274.55,682507
216167,2711,2022-01-18,1685.76,568.99,1685.76,161.06,429536
306341,9060,2021-12-20,1413.52,102.43,1413.52,102.43,219921
514061,9719,2024-01-10,1661.56,1765.47,1765.47,1661.56,222702
537580,7028,2023-05-06,561.52,1888.04,1888.04,561.52,354416
131258,1947,2022-09-03,503.39,652.91,1267.46,503.39,971210
391645,9478,2023-06-04,1110.55,507.92,1851.03,507.92,256341
531302,5330,2022-02-26,1034.12,594.92,1034.12,186.34,383275
961395,8953,2021-11-28,1028.22,968.38,1550.28,968.38,808918
576324,6324,2022-10-14,1034.82,1539.99,1763.14,1034.82,350375
449689,6379,2024-05-03,575.12,1448.96,1448.96,575.12,387145
542029,3498,2021-11-24,60.26,1666.65,1666.65,60.26,190760
489012,8953,2023-03-13,749.28,395.26,1180.5,395.26,830406
425387,6541,2021-11-16,1131.38,994.66,1712.39,140.23,83488
725578,5705,2022-12-22,1605.34,694.64,1717.46,694.64,109113
253513,1644,2024-04-24,1461.25,1495.28,1495.28,98.92,763787
485036,8011,2024-09-03,563.89,1300.31,1300.31,563.89,152016
196419,1118,2022-10-17,1381.41,177.12,1745.3,177.12,211936
969823,5019,2023-12-31,1451.25,1827.15,1914.26,1451.25,793178
993524,8425,2023-04-21,328.45,972.94,1228.71,276.03,941892
108290,3267,2023-10-26,337.43,919.14,1121.06,337.43,707967
470673,6759,2023-11-08,446.67,158.98,782.24,158.98,843405
229143,7014,2023-10-17,673.86,1695.78,1940.03,673.86,888950
391492,1553,2021-11-03,196.33,1375.68,1611.22,196.33,257597
342909,8582,2023-05-30,1614.43,1478.81,1614.43,1478.81,714136
291268,1104,2024-01-20,818.69,890.36,923.56,818.69,541302
821401,7239,2023-05-27,1333.58,923.96,1333.58,923.96,238934
551496,5180,2021-12-12,1342.43,358.85,1889.3,358.85,316156
811869,4735,2022-01-08,652.19,1650.33,1861.84,652.19,556892
192468,7454,2023-04-04,130.33,1249.48,1249.48,130.33,47941
571872,5990,2022-04-14,1866.54,737.57,1866.54,479.85,291613
188489,9478,2023-09-29,1091.47,147.05,1501.63,147.05,608324
752734,9903,2023-07-08,207.6,912.44,1524.4,207.6,834032
764888,9731,2022-05-21,1809.71,1954.46,1954.46,1356.34,48024
487327,5097,2023-02-03,1550.61,492.55,1550.61,36.59,91773
602286,9713,2021-11-14,216.01,1745.58,1745.58,216.01,284844
743770,4595,2022-01-08,508.87,1712.66,1712.66,508.87,432940
767230,3411,2023-06-25,1503.42,377.34,1503.42,377.34,543596
235418,5705,2022-05-18,864.84,596.03,864.84,507.72,952002
355344,4606,2022-07-08,394.2,600.81,600.81,378.92,550585
620247,3791,2022-07-26,783.07,1710.08,1862.26,783.07,589782
695882,9322,2024-09-23,1674.45,816.88,1674.45,816.88,302758
105758,7680,2022-12-21,1469.88,1367.08,1772.35,628.08,15210
921972,9596,2021-10-31,1830.77,200.9,1830.77,200.9,316353
797712,6917,2023-12-07,135.29,1799.79,1799.79,135.29,181190
671280,9817,2024-02-27,964.5,868.62,1770.99,593.98,519607
478916,7231,2022-07-26,653.19,1113.49,1113.49,653.19,643300
695737,7942,2023-10-27,1867.36,59.14,1867.36,59.14,879936
883918,5268,2023-07-31,1539.91,1062.74,1539.91,697.84,129377
947514,5382,2022-02-19,279.68,923.99,1031.75,279.68,434379
999574,9235,2022-12-29,718.68,142.13,718.68,142.13,553574
136069,3144,2023-05-25,1688.42,1281.8,1688.42,1281.8,877503
641598,3572,2024-08-24,618.08,371.79,1088.01,371.79,279381
946991,1173,2022-12-29,1738.35,74.45,1738.35,45.6,302134
248392,3264,2021-10-14,1304.94,433.83,1304.94,300.63,51924
641423,4574,2022-02-13,892.91,925.82,925.82,892.91,673550
737855,9719,2024-05-10,1142.06,1594.08,1594.08,1142.06,727565
340291,9295,2023-11-18,713.26,1580.22,1580.22,547.51,16983
118081,3721,2023-08-25,1397.0,1478.56,1935.04,1397.0,482584
898495,7403,2022-11-27,920.88,54.24,920.88,54.24,84723
417682,4478,2022-06-13,142.04,523.41,523.41,142.04,228959
691604,9915,2022-08-24,98.31,563.62,563.62,98.31,491675
261098,7022,2023-12-20,1835.58,1692.49,1835.58,531.99,214731
369326,1847,2022-07-03,1605.05,1132.66,1605.05,1132.66,293593
619322,5019,2024-08-27,180.19,319.66,601.66,180.19,127442
375354,1216,2023-12-09,1077.3,94.26,1077.3,38.86,680955
327284,9442,2023-03-23,348.9,815.28,1710.09,342.86,27535
526402,4699,2022-06-30,1027.28,352.27,1544.39,10.51,113705
887173,4676,2021-10-07,1422.47,1773.99,1773.99,1422.47,909711
614672,2863,2024-08-22,1577.21,1111.3,1577.21,1111.3,140863
856776,5957,2022-08-14,461.75,905.67,1137.61,158.58,879857
393728,4367,2023-03-03,1106.72,44.75,1558.42,44.75,297409
282447,7662,2023-01-04,1511.22,404.45,1957.42,404.45,355436
722792,1165,2023-12-18,49.67,1677.32,1677.32,49.67,122552
522530,1118,2024-08-05,1442.1,657.88,1442.1,134.85,49753
103940,9004,2022-03-20,259.86,540.54,1834.88,259.86,222297
710604,2355,2023-07-24,1975.3,994.55,1975.3,248.06,477543
515489,9042,2024-06-27,638.52,298.02,970.73,298.02,156693
223537,4261,2022-05-14,1246.12,1869.93,1869.93,396.84,710445
144750,4811,2023-08-22,81.73,1002.03,1240.48,81.73,269567
734303,3108,2024-01-08,875.8,789.59,1397.26,789.59,453251
790917,9474,2022-06-17,548.14,1631.21,1631.21,548.14,824228
243752,9235,2022-11-14,222.71,1111.03,1999.31,222.71,333095
766816,8725,2022-09-04,140.24,153.45,1651.71,60.23,745754
229728,5705,2024-05-11,559.42,1746.33,1746.33,343.69,616881
101784,2176,2021-12-18,219.15,419.1,489.55,219.15,867769
741904,3703,2024-06-18,1636.93,1639.09,1639.09,414.44,261216
445547,4084,2022-06-13,1704.09,241.21,1882.02,241.21,768509
468104,4363,2023-11-16,1967.24,1867.66,1967.24,1389.24,308055
497914,6083,2022-02-17,148.89,977.29,977.29,148.89,536956
659674,8817,2022-08-06,458.69,649.39,1919.19,176.92,593927
419737,8702,2024-02-01,1373.55,942.46,1373.55,124.96,575925
378776,3712,2024-04-03,279.87,78.41,647.06,20.98,533836
170552,3891,2023-07-07,1820.77,1668.65,1820.77,957.16,321643
452614,2711,2024-08-04,302.08,1496.51,1496.51,302.08,281530
811139,4699,2024-06-10,1392.1,1787.44,1787.44,577.58,403795
711399,8513,2024-05-31,701.08,707.67,1366.85,17.64,719744
702067,8989,2023-01-29,481.6,1302.19,1679.39,481.6,150638
437080,5385,2024-07-08,1774.75,1345.49,1828.06,1345.49,839837
449257,8462,2023-02-14,1611.96,70.43,1611.96,70.43,689435
190982,3714,2023-06-16,1895.83,954.2,1895.83,167.26,200480
467494,3559,2023-05-19,577.18,1995.87,1995.87,466.76,103283
708763,2049,2022-11-22,1596.8,793.73,1596.8,288.23,847605
823123,7470,2022-04-24,149.78,1770.01,1770.01,149.78,817818
874847,6759,2024-03-02,35.36,1077.14,1891.49,35.36,589643
109319,6149,2023-01-01,11.25,1760.1,1760.1,11.25,83618
692927,7810,2023-03-13,335.9,721.45,963.25,335.9,641453
624957,5749,2022-01-09,226.58,810.31,1761.57,226.58,842200
952315,1651,2024-02-22,735.9,178.82,1130.47,178.82,489937
938824,2733,2022-01-01,1921.2,428.76,1921.2,428.76,870304
316594,6688,2021-10-29,80.56,23.34,797.87,23.34,878325
706572,1148,2021-09-27,51.5,142.5,363.67,51.5,481855
694285,9309,2023-01-08,377.12,378.15,1858.07,377.12,200939
238091,2426,2023-05-30,1634.38,839.07,1634.38,839.07,859462
343698,4177,2023-11-29,416.79,1727.09,1727.09,70.54,760390
973875,9197,2022-06-17,740.48,214.95,1213.94,214.95,963816
971762,8516,2024-03-14,251.96,672.12,1884.03,251.96,214112
644095,4780,2022-08-03,1126.05,1448.96,1448.96,65.59,363949
278509,3267,2023-10-01,1023.33,196.66,1297.21,96.67,464884
512121,2623,2023-06-27,1418.84,708.91,1418.84,708.91,598190
440357,4432,2022-12-08,775.5,280.37,1335.34,280.37,63075
686323,7165,2022-05-25,113.93,1508.46,1686.61,113.93,588845
628749,9818,2023-10-01,1693.96,1844.37,1844.37,368.18,65905
843437,2193,2022-11-13,1094.53,474.17,1094.53,423.24,171420
449230,3934,2021-10-17,1783.22,1757.79,1783.22,1225.45,890571
522175,8976,2023-07-22,1320.87,849.61,1320.87,849.61,815071
344843,8226,2022-11-21,911.62,443.44,1238.76,443.44,187775
456351,2215,2023-09-15,1377.32,1976.03,1976.03,1377.32,682745
976204,2556,2024-01-04,1929.29,555.67,1929.29,555.67,555657
334801,4726,2024-05-11,1255.8,1054.92,1255.8,1054.92,335000
789689,6688,2022-09-29,1195.85,811.16,1195.85,811.16,310998
838367,9694,2023-03-05,277.8,19.86,277.8,19.86,356672
417494,5882,2023-01-13,1155.93,1339.31,1339.31,1155.93,867602
368625,9841,2022-05-13,1189.9,703.72,1189.9,515.37,668199
832707,9538,2021-11-15,795.91,1628.54,1628.54,795.91,967747
196749,6726,2024-07-28,1678.39,336.34,1678.39,336.34,473588
531327,1767,2024-01-11,1408.75,832.25,1408.75,607.89,380231
623672,8968,2024-04-11,1672.83,1244.32,1672.83,487.59,858037
946991,2821,2023-12-18,848.24,1183.82,1451.91,848.24,979898
370007,4272,2021-12-05,202.54,757.4,757.4,202.54,662376
194573,6880,2021-12-02,1479.22,1052.47,1479.22,1052.47,528036
110135,8725,2022-08-04,788.14,1842.9,1842.9,788.14,860759
972222,9901,2024-03-16,1094.8,1184.44,1184.44,943.17,714873
381649,1060,2024-02-27,1695.21,1696.72,1696.72,551.09,765989
609441,9941,2023-05-24,471.42,973.06,1262.01,471.42,456121
