volume_id,company_id,date,buy_volume,sell_volume,net_volume
593650,8037,2024-03-12,73814,37169,36645
691854,9235,2021-10-18,80562,34157,46405
670838,6937,2023-12-16,74071,30451,43620
198873,7152,2024-03-18,91401,31855,59546
598221,9023,2023-03-11,73830,75976,-2146
307345,8691,2022-03-19,50257,58530,-8273
922938,5974,2022-02-13,14633,32059,-17426
964206,7395,2023-10-01,55239,85697,-30458
906249,6080,2024-07-10,20776,29707,-8931
286002,6759,2023-03-31,79582,60897,18685
862620,2398,2021-12-23,93245,94816,-1571
631498,1376,2023-03-31,50017,9673,40344
181036,3712,2022-05-06,49781,24406,25375
124962,6563,2023-11-27,50676,71134,-20458
422315,9910,2023-06-20,17662,35303,-17641
582395,7165,2022-10-04,59847,29253,30594
650734,8351,2022-05-06,18876,94821,-75945
432918,5322,2023-05-25,33298,14315,18983
509156,1947,2023-11-11,98668,63152,35516
688665,5157,2023-04-20,93227,38185,55042
970133,1926,2022-04-21,69839,58812,11027
966431,7771,2022-11-15,71221,67919,3302
394629,2929,2022-03-11,17770,68720,-50950
924874,1179,2023-10-18,63240,89372,-26132
175181,8130,2021-11-28,7421,82221,-74800
160281,7786,2022-09-01,78999,59993,19006
632690,9132,2023-11-03,39730,51349,-11619
435603,3934,2022-01-17,97502,84704,12798
398870,1082,2023-06-18,39742,14562,25180
999012,8860,2021-11-26,96058,62302,33756
791308,3144,2022-11-13,32393,88296,-55903
763212,6324,2022-12-02,89098,66080,23018
341225,5004,2021-12-09,92008,99439,-7431
916078,5597,2021-12-08,71174,61274,9900
273371,2711,2023-04-06,91382,65520,25862
500597,4309,2023-05-11,92298,74574,17724
310430,1148,2024-07-25,11824,18960,-7136
345916,9441,2022-10-11,62933,12268,50665
327754,9327,2023-10-21,6033,24327,-18294
460028,1553,2021-09-30,7367,37569,-30202
419902,5004,2023-06-14,91208,44071,47137
116572,6691,2023-08-15,23139,83204,-60065
505997,8037,2023-10-09,45722,92938,-47216
846660,1341,2023-05-27,78439,13816,64623
954113,5604,2021-11-10,2825,32959,-30134
453259,4532,2023-04-01,3934,61643,-57709
355848,4198,2021-11-28,26288,67452,-41164
156961,7662,2024-04-09,54248,26306,27942
231913,3144,2021-12-30,25614,96459,-70845
595741,6150,2022-01-11,60946,9748,51198
848685,1435,2024-05-31,71949,78821,-6872
768937,5853,2023-01-14,69478,59560,9918
498104,5464,2024-03-18,7398,76082,-68684
225186,3194,2024-03-03,96210,62782,33428
536307,7838,2024-08-16,58556,83475,-24919
500399,3051,2022-02-05,35625,14692,20933
622731,2230,2024-04-26,36909,67266,-30357
862513,2476,2023-03-30,1711,37379,-35668
548245,2176,2024-09-20,31795,9669,22126
172287,5157,2022-04-18,80700,42368,38332
703717,1566,2022-03-19,96695,18768,77927
699114,4100,2022-09-08,92441,17999,74442
479658,1948,2023-12-08,31294,41862,-10568
671478,1473,2023-12-31,64432,85106,-20674
922483,1767,2024-05-19,77422,58236,19186
184184,7014,2022-10-18,49950,14063,35887
614565,8051,2024-05-15,15632,4557,11075
782461,8130,2023-08-06,56098,59538,-3440
543985,1308,2022-01-27,61072,37477,23595
289048,8011,2022-01-24,21450,92813,-71363
949729,6318,2024-02-19,87156,89072,-1916
869319,8011,2022-12-30,62478,35501,26977
602556,9116,2023-05-21,49641,72688,-23047
901020,8166,2022-10-03,55829,68683,-12854
215101,5336,2023-05-25,32416,45964,-13548
375591,3703,2024-02-12,20492,40623,-20131
766622,1947,2023-08-09,16046,57235,-41189
117936,1396,2024-03-29,88246,80794,7452
273020,5965,2022-09-24,59606,72267,-12661
881967,9903,2023-11-19,55060,56304,-1244
930285,1948,2024-08-11,62778,53496,9282
982880,7401,2022-12-24,42850,25215,17635
458338,8968,2023-04-09,47210,26283,20927
987665,5157,2024-04-03,8260,85913,-77653
790711,5592,2022-03-06,29875,73529,-43654
126196,7011,2024-06-17,1018,95219,-94201
557684,9317,2023-04-18,10915,15723,-4808
156628,7567,2022-09-28,92052,42308,49744
881474,4811,2022-05-23,30317,96771,-66454
442327,9535,2024-02-24,66389,35106,31283
307638,2426,2022-03-14,3891,77935,-74044
343156,1947,2022-06-07,62447,15962,46485
842302,4241,2024-03-26,98890,50428,48462
282311,5478,2022-08-04,62468,35063,27405
963150,2863,2021-10-15,54440,38117,16323
592342,1341,2024-03-03,51298,73320,-22022
330610,4261,2021-09-26,4727,77120,-72393
805833,2939,2023-05-21,81550,85450,-3900
685517,1396,2023-04-18,55913,53242,2671
783400,4699,2022-10-13,48924,17292,31632
245827,7239,2024-02-07,8719,87267,-78548
467943,5592,2022-08-26,91744,31476,60268
964895,9817,2022-06-29,36221,99010,-62789
845082,5916,2021-12-08,6304,15901,-9597
224112,8469,2023-02-14,53062,77575,-24513
231922,6690,2022-12-13,16262,83228,-66966
506327,6880,2024-09-16,16797,97909,-81112
445883,5770,2022-03-27,8130,22334,-14204
153855,6352,2024-08-21,96363,34073,62290
806522,8483,2024-02-26,45069,23483,21586
665740,7008,2023-06-25,93447,4160,89287
218180,3934,2022-05-03,48116,23537,24579
206926,9082,2023-05-25,18444,56116,-37672
604170,6541,2021-11-17,95515,56320,39195
430457,7036,2022-12-02,38230,35918,2312
323869,2176,2024-09-13,60449,4662,55787
252861,5071,2024-09-07,7187,73032,-65845
564096,1947,2023-01-14,50718,57686,-6968
625788,4999,2022-07-21,76162,9501,66661
332470,9309,2023-01-05,91334,67192,24142
490910,1461,2024-05-03,90988,70240,20748
631230,5427,2022-01-27,32239,58321,-26082
458953,8976,2022-06-19,63009,16718,46291
405008,6023,2023-11-12,16362,65957,-49595
982762,6726,2022-06-26,32472,95563,-63091
178076,2089,2023-11-04,11822,86615,-74793
789460,2929,2021-11-16,71368,54114,17254
628241,3319,2023-03-24,67316,58766,8550
824649,9817,2022-10-16,9872,82175,-72303
782503,9207,2023-11-17,55058,26215,28843
365940,3703,2022-01-25,62501,41918,20583
819964,5511,2023-10-14,80325,48635,31690
447655,4595,2024-06-22,31686,24410,7276
427317,1063,2023-02-19,33157,51592,-18435
396022,4726,2024-07-06,35147,8394,26753
949790,3832,2022-04-11,44263,97092,-52829
797797,8011,2024-08-20,48686,94530,-45844
383491,2774,2022-01-01,25020,17444,7576
725005,2901,2024-06-11,93022,32935,60087
291317,4086,2023-02-24,85376,13054,72322
746997,2251,2023-12-02,19836,42477,-22641
981852,2288,2023-02-17,5049,48055,-43006
318992,2785,2023-01-02,38164,69178,-31014
842088,4227,2024-05-02,60120,5252,54868
301358,5071,2023-08-14,74792,7342,67450
859832,6379,2024-09-10,32043,19318,12725
467250,9910,2022-03-01,69656,96756,-27100
365892,6290,2022-07-23,85734,66000,19734
324785,3572,2023-09-29,97605,48141,49464
105769,9535,2023-12-16,85191,16755,68436
604644,9327,2022-01-16,99463,49093,50370
863904,9128,2023-09-02,18866,62297,-43431
290748,5171,2022-05-26,23669,87202,-63533
653323,5808,2023-03-08,71409,10125,61284
264264,5192,2022-11-16,84842,23385,61457
895091,5953,2021-12-01,8287,30518,-22231
454676,5974,2022-07-04,10716,39847,-29131
962943,2213,2022-06-20,33396,98990,-65594
238437,7223,2024-04-17,89412,31036,58376
614047,4245,2023-09-09,74087,1825,72262
343788,8138,2022-12-16,50606,26780,23826
430516,5192,2023-02-16,42347,95278,-52931
373853,5382,2021-10-24,85671,40687,44984
720151,1847,2022-12-13,11180,99543,-88363
226785,7901,2024-06-24,39146,70037,-30891
337273,8647,2024-07-18,81424,36331,45093
120124,3264,2023-04-01,34014,51489,-17475
136257,5966,2022-06-20,7806,27043,-19237
357215,4689,2021-11-08,25792,3381,22411
210955,5770,2023-09-11,97075,61449,35626
347361,1176,2022-06-25,77535,76096,1439
821068,3692,2024-05-25,19837,29258,-9421
223531,8350,2024-02-24,94733,81299,13434
133860,9804,2023-03-01,62702,38846,23856
398696,9309,2022-02-05,30788,63839,-33051
270325,2579,2023-08-15,39198,16318,22880
287250,1767,2022-02-11,17944,80271,-62327
105094,4309,2024-05-07,24813,28071,-3258
231776,5626,2024-02-21,15923,57235,-41312
304434,8987,2022-07-10,1454,65994,-64540
414545,6083,2022-06-13,14184,66684,-52500
970668,9317,2024-07-10,42925,21420,21505
688915,6205,2023-12-21,61281,67635,-6354
785605,1227,2023-05-29,62017,65811,-3794
677265,1497,2021-12-04,58519,13625,44894
677001,9007,2022-11-21,38050,93075,-55025
574457,4165,2022-06-01,64817,67401,-2584
509357,7901,2023-03-28,80843,13091,67752
333972,3144,2022-06-12,85924,52052,33872
704790,6023,2023-10-31,98553,88699,9854
145527,4243,2022-06-22,14298,97362,-83064
760099,8460,2024-04-08,73799,57652,16147
902904,5853,2024-06-15,86229,98294,-12065
250396,6563,2024-07-16,3085,6651,-3566
286844,9132,2023-03-31,47095,2349,44746
547246,2869,2024-05-27,40953,35187,5766
319745,6229,2022-12-06,82084,94784,-12700
235772,7152,2022-06-28,63887,65343,-1456
755546,5330,2021-10-31,43786,82247,-38461
527409,7901,2024-01-21,17324,92811,-75487
202085,1286,2023-08-30,28855,41511,-12656
505949,5894,2023-02-12,73131,81388,-8257
570982,8351,2023-07-27,45962,6291,39671
278076,5158,2023-08-16,79395,70592,8803
881731,7470,2024-02-27,73326,91342,-18016
445368,6023,2024-05-25,38417,3677,34740
248514,9007,2022-11-02,25439,96235,-70796
805570,9060,2024-03-16,63460,58979,4481
470905,3791,2023-12-10,60232,86179,-25947
666927,2901,2023-08-03,51798,62468,-10670
508607,2288,2021-10-06,67743,86413,-18670
791499,2774,2023-09-17,17847,15303,2544
613828,5685,2022-03-24,65507,85229,-19722
208282,2939,2024-02-26,23550,88317,-64767
722777,9865,2022-02-03,17455,59531,-42076
111069,1227,2024-01-16,51831,44136,7695
893230,9116,2023-11-24,42398,47635,-5237
676582,6563,2021-11-01,1894,99811,-97917
420920,2611,2023-08-18,24626,98874,-74248
568909,1173,2022-01-12,9586,27249,-17663
724456,3712,2023-01-22,10687,79604,-68917
305753,9116,2022-04-30,84545,90899,-6354
865998,6541,2024-08-06,46603,75633,-29030
904318,4224,2022-08-21,31442,12942,18500
353668,4198,2023-02-25,89909,46540,43369
407312,1735,2022-04-21,61423,88855,-27432
213277,6080,2023-06-03,14721,77203,-62482
882302,5068,2023-02-16,16773,73876,-57103
442357,7014,2023-05-13,10327,7137,3190
598618,2901,2024-03-18,71109,95824,-24715
649784,6205,2024-07-01,23602,80599,-56997
579475,1520,2023-09-06,5147,89045,-83898
510809,5986,2023-09-24,85443,98057,-12614
950617,7095,2023-01-28,9907,13986,-4079
557430,7330,2024-09-07,97582,99136,-1554
858956,1216,2023-12-06,52260,10730,41530
866976,1448,2021-10-09,79917,15258,64659
215788,3050,2022-01-29,27344,80945,-53601
430304,9442,2022-06-04,9998,34066,-24068
751396,7022,2024-04-23,72896,51492,21404
596594,2902,2024-05-10,44155,8755,35400
918784,9903,2023-01-07,91303,15326,75977
879350,1948,2021-11-27,85810,49386,36424
732454,4567,2024-01-12,60244,47039,13205
264010,1435,2022-01-22,6546,36922,-30376
638831,5597,2021-11-15,66392,11758,54634
149766,7439,2024-05-29,10794,39427,-28633
699808,4399,2023-05-11,52486,69534,-17048
540708,3891,2024-03-23,38999,93392,-54393
527208,4091,2024-04-12,43685,78244,-34559
431779,4717,2024-05-01,11141,70065,-58924
943891,8138,2022-07-25,15999,26227,-10228
341355,8036,2023-04-16,33358,41816,-8458
278511,1376,2024-07-28,48638,47007,1631
465352,1869,2022-05-23,40693,30087,10606
246755,7786,2022-03-18,44637,35823,8814
532348,6685,2023-07-15,57456,42076,15380
600721,5484,2024-05-25,41351,33977,7374
323204,9941,2022-02-02,29330,99411,-70081
749241,3267,2021-12-07,23608,13316,10292
564283,9538,2022-06-22,93921,69651,24270
648180,9951,2024-05-08,22575,77861,-55286
202171,5068,2023-09-25,74098,54350,19748
517980,7771,2024-02-03,73386,73256,130
820298,6880,2023-10-22,18783,75025,-56242
903695,3692,2023-06-16,70924,3529,67395
753026,5604,2022-12-19,5056,12733,-7677
432877,2450,2024-04-28,66538,59129,7409
557568,6150,2022-08-05,62340,48646,13694
217618,3291,2024-06-30,77208,73308,3900
189737,4002,2023-06-03,73108,93770,-20662
115016,5575,2023-11-22,16514,35755,-19241
338148,5604,2023-10-25,19112,82850,-63738
950376,3267,2024-09-18,24156,14375,9781
163015,9441,2022-07-22,14713,40470,-25757
151118,2939,2024-09-02,13259,86442,-73183
880168,9042,2021-12-03,50752,10910,39842
936466,7223,2023-03-19,89109,74314,14795
494144,2688,2021-11-29,7578,93769,-86191
491836,8662,2021-12-04,48457,56050,-7593
938821,7028,2022-02-25,27825,19634,8191
965987,1520,2021-10-19,98400,20406,77994
200704,2426,2022-10-31,46551,85863,-39312
729057,9353,2023-06-12,5125,68149,-63024
968953,1926,2023-10-06,56590,33541,23049
107309,5604,2024-09-05,97888,48486,49402
843209,9317,2023-09-06,34520,90665,-56145
349409,2210,2023-02-28,73639,68737,4902
679368,7771,2023-08-20,90912,13373,77539
912979,8999,2024-01-06,36327,42429,-6102
571133,9255,2021-11-19,33345,31939,1406
771317,5180,2024-03-01,34878,26471,8407
956320,4574,2024-02-16,76418,11423,64995
852522,2426,2022-09-15,52233,22378,29855
361465,3461,2024-03-09,62181,56788,5393
651744,2711,2024-05-11,8924,89272,-80348
323505,9910,2022-01-26,98847,22497,76350
134677,1517,2023-02-12,80890,87869,-6979
283193,1063,2022-11-17,47352,89613,-42261
203528,6280,2022-09-02,5875,49407,-43532
358014,4947,2023-10-03,49732,55284,-5552
615591,6318,2023-08-31,65105,29354,35751
203021,9055,2023-08-18,60724,58515,2209
314326,9399,2022-04-06,99352,26974,72378
373924,6324,2023-01-16,32115,41835,-9720
866363,8267,2023-12-05,26862,89233,-62371
149605,9060,2021-11-14,34902,37084,-2182
249681,9981,2021-11-07,10979,21148,-10169
246633,5705,2022-03-21,51320,99978,-48658
696061,4224,2024-06-20,58569,97030,-38461
137054,7264,2022-01-21,45696,74717,-29021
305010,1308,2024-02-09,15977,1211,14766
250981,8817,2024-03-15,16572,83252,-66680
787304,7510,2022-03-04,71689,21236,50453
989138,2194,2023-06-23,33581,13896,19685
868709,9981,2024-02-11,8489,99819,-91330
486914,4597,2023-12-28,69872,70482,-610
853088,4676,2021-11-05,54552,38570,15982
816695,4574,2022-04-11,29961,96977,-67016
729970,8970,2023-04-23,30445,85291,-54846
917426,5330,2023-04-16,4644,16609,-11965
484273,5889,2024-04-03,58156,36222,21934
261899,8970,2022-04-17,40121,29112,11009
390587,1651,2023-05-27,76778,51043,25735
932627,1496,2021-10-23,80876,25529,55347
889881,5192,2022-07-07,44302,6582,37720
112772,8350,2023-02-18,78784,74888,3896
578840,3264,2024-01-13,70858,9088,61770
391297,2074,2024-02-27,27252,76343,-49091
985068,8319,2023-09-20,86987,32845,54142
287635,8987,2023-03-24,96093,27141,68952
460682,3572,2024-06-29,85767,50152,35615
432680,2579,2022-11-12,3282,47294,-44012
546477,8773,2024-06-30,2386,91541,-89155
948130,6759,2022-03-21,51461,50305,1156
264615,6539,2022-01-09,75140,86021,-10881
753883,3934,2024-02-02,52757,59388,-6631
779776,1566,2022-08-30,79288,52814,26474
139987,3972,2024-07-02,30560,7107,23453
802493,3498,2022-11-27,74040,47290,26750
995294,2785,2023-05-23,14117,11339,2778
730936,4369,2022-09-24,9730,28813,-19083
983273,2215,2024-02-20,31042,36904,-5862
758802,4539,2023-04-10,5396,93776,-88380
676966,9672,2023-07-21,7583,54299,-46716
556061,1954,2023-08-04,20172,46112,-25940
897274,3222,2022-01-08,80369,56501,23868
263842,2745,2024-01-24,43864,71499,-27635
503978,7470,2023-01-02,88309,55836,32473
422151,4208,2022-01-14,8850,90250,-81400
862567,8483,2022-10-05,95763,93210,2553
955652,6229,2022-07-17,70261,61437,8824
540837,6691,2022-12-14,17273,1269,16004
178814,9235,2022-04-16,80499,32780,47719
690073,5319,2023-06-18,86862,7392,79470
427856,6149,2023-04-09,7169,34225,-27056
122908,4227,2023-07-19,62901,9790,53111
396832,8992,2022-04-17,74812,12391,62421
722694,5941,2023-08-31,11526,4908,6618
443739,5319,2024-08-29,88427,41299,47128
612713,8425,2022-07-17,39499,97919,-58420
329181,6379,2024-02-22,83638,6584,77054
101827,8425,2022-09-05,97574,63965,33609
810169,3030,2023-04-27,93854,41231,52623
385651,7790,2024-09-16,25777,39988,-14211
849237,1948,2023-08-29,85619,79164,6455
763463,4896,2023-06-03,26457,40313,-13856
899502,6726,2024-07-10,43323,16742,26581
282263,4947,2024-07-31,5945,3677,2268
704664,8425,2022-02-05,70376,85361,-14985
704315,7209,2024-04-07,40195,6179,34016
381393,2408,2022-04-16,59198,78293,-19095
950802,2579,2024-02-04,36862,77284,-40422
767109,9435,2023-09-05,53924,79369,-25445
699699,7786,2024-07-31,10111,12127,-2016
655030,4889,2023-03-22,58277,57151,1126
619505,5319,2023-03-11,89177,91538,-2361
619295,5385,2022-06-08,8849,54207,-45358
615587,1644,2023-06-26,64392,1803,62589
692292,5632,2021-11-08,8086,28227,-20141
158581,8358,2024-08-10,62839,9311,53528
107883,3050,2024-08-04,49002,19076,29926
652879,3593,2022-09-14,85995,47699,38296
914833,9644,2024-01-24,24091,53987,-29896
855922,8905,2022-05-14,68468,27892,40576
262916,5575,2022-03-29,29525,38796,-9271
964267,9197,2022-08-21,12188,10904,1284
129872,2982,2022-06-22,93131,27406,65725
418512,5749,2022-06-24,73765,2793,70972
314671,8462,2022-11-06,93737,88377,5360
131356,8905,2024-01-26,61590,98534,-36944
596470,4703,2024-09-09,38463,84760,-46297
930040,5966,2022-10-12,64661,75430,-10769
795164,5957,2024-07-08,12218,57015,-44797
986372,8860,2023-05-19,89694,20621,69073
429057,5785,2023-12-22,34450,56609,-22159
238794,5953,2022-01-25,88998,27153,61845
571193,4227,2022-11-24,95653,9301,86352
561014,8425,2021-12-03,1053,37009,-35956
230211,1496,2023-08-14,73162,68537,4625
772796,6324,2023-03-20,30912,38664,-7752
315653,2450,2022-01-04,94626,94848,-222
165713,1396,2024-03-15,36755,74199,-37444
497584,9042,2024-02-27,72046,2706,69340
987083,7132,2022-09-10,44561,23510,21051
772131,1785,2023-05-06,88306,28423,59883
382132,7415,2023-05-23,61059,25143,35916
517551,6379,2023-02-13,1295,81381,-80086
686829,4165,2022-04-27,80109,47697,32412
476886,7439,2021-12-24,24387,59170,-34783
994345,1768,2023-02-24,70961,54750,16211
693100,6688,2022-09-29,41093,83623,-42530
541923,6759,2021-12-26,79902,27715,52187
826382,7011,2022-05-13,99534,21784,77750
594698,1768,2023-02-08,17248,10491,6757
701643,9619,2023-06-02,23415,99009,-75594
398931,5575,2023-04-12,32759,76761,-44002
515044,8226,2022-02-27,84498,11564,72934
643791,6205,2022-10-15,64843,64655,188
414131,9470,2022-01-30,81882,73566,8316
639489,7120,2021-10-12,23860,12157,11703
436785,3692,2024-05-15,9146,19017,-9871
274422,5592,2022-10-01,19532,4833,14699
114187,3291,2024-08-20,22522,93062,-70540
232659,4798,2022-02-14,50698,22892,27806
398946,9470,2024-01-31,59588,58962,626
326085,7014,2023-09-18,59965,9333,50632
230282,1553,2023-08-25,4276,54813,-50537
548599,5916,2023-03-20,48604,73874,-25270
474973,7174,2022-06-20,71428,11149,60279
646556,7415,2023-05-15,66728,38358,28370
144335,9672,2021-12-03,15957,28774,-12817
244592,8576,2022-12-10,63988,24387,39601
621390,6150,2022-09-03,11755,88591,-76836
867366,5986,2022-03-26,20143,28824,-8681
315755,9295,2023-11-24,14436,12739,1697
853569,5068,2022-05-03,28934,56833,-27899
820872,4478,2021-12-04,11514,72015,-60501
609668,4245,2022-08-01,32553,40038,-7485
715478,2579,2024-03-20,69717,60020,9697
699395,7470,2024-01-17,36777,32418,4359
994070,2821,2023-11-29,99817,63421,36396
178049,1767,2023-04-08,22461,95333,-72872
860067,4663,2022-06-27,30733,18985,11748
589926,6318,2022-03-18,23613,52816,-29203
549478,3144,2022-08-03,48087,8829,39258
546826,1767,2023-06-12,54801,18242,36559
806266,1977,2022-12-12,13264,10462,2802
154973,6324,2022-08-11,63580,68991,-5411
228000,9132,2023-09-01,67734,49375,18359
661318,8166,2023-07-04,94700,26421,68279
311503,3030,2022-01-04,72765,56075,16690
265467,7901,2022-08-30,64880,31819,33061
727832,7132,2023-09-08,90695,21576,69119
450958,5171,2022-05-12,73056,79219,-6163
172080,2450,2022-02-24,50788,57495,-6707
815077,1537,2022-10-24,28969,13113,15856
373670,5798,2023-06-12,37384,7796,29588
106531,6016,2022-10-27,61080,87121,-26041
492487,2972,2022-07-15,40604,85312,-44708
149048,9235,2023-06-04,64655,85940,-21285
497952,4597,2024-06-28,91809,72629,19180
353179,6149,2023-04-17,15132,3575,11557
805690,2193,2023-01-12,92752,78965,13787
595908,3267,2023-06-13,7451,49244,-41793
192403,6969,2022-07-19,59712,78128,-18416
295797,2011,2024-04-07,39331,57133,-17802
735936,2929,2022-02-13,1817,43440,-41623
825678,3015,2022-09-23,59631,51429,8202
447744,9248,2023-08-17,29158,14469,14689
807418,6452,2021-12-26,37492,58397,-20905
918466,1386,2021-12-21,31943,22616,9327
666464,7510,2023-05-24,2220,77362,-75142
578492,9235,2024-09-19,99616,84588,15028
199627,2049,2022-01-01,52817,41636,11181
489724,1208,2021-12-08,45918,51832,-5914
155292,6726,2022-03-12,55409,55027,382
251176,1767,2023-07-17,26344,19426,6918
168469,9951,2023-10-03,49816,1191,48625
812214,3934,2021-11-01,52273,98772,-46499
309765,9941,2022-10-11,99627,23486,76141
657462,3891,2024-01-25,92047,89788,2259
770727,9787,2022-05-29,56767,65078,-8311
178256,8218,2023-09-14,20112,85325,-65213
474048,2288,2021-10-25,17412,63544,-46132
208767,2105,2022-07-21,16814,42105,-25291
383207,5808,2022-04-27,24873,99130,-74257
923547,2105,2023-02-25,20245,22935,-2690
738935,2868,2022-09-22,84652,81317,3335
472108,2991,2023-01-28,7945,79112,-71167
149971,5511,2023-11-04,3956,81696,-77740
385122,4597,2024-04-11,74740,43975,30765
886239,3411,2021-11-20,42163,53845,-11682
805303,8442,2024-04-06,79443,7452,71991
750092,7635,2022-11-04,50250,28575,21675
776720,7401,2022-08-27,6349,20808,-14459
386495,7165,2022-05-24,25569,10679,14890
345752,2672,2023-10-11,19226,22669,-3443
126049,1948,2023-08-25,13579,77646,-64067
729566,2330,2022-12-13,84379,70149,14230
720371,6371,2023-05-20,33095,75937,-42842
919036,5386,2024-07-17,52432,32896,19536
732838,7454,2023-07-10,78231,46737,31494
874052,6735,2024-01-10,53706,66344,-12638
210723,9132,2023-03-08,20942,16936,4006
656170,4574,2022-07-09,78815,75734,3081
384069,3319,2024-06-24,34366,90568,-56202
705456,2929,2022-08-31,67934,58495,9439
287075,2868,2024-05-20,88371,15750,72621
279138,9435,2024-01-01,87034,19021,68013
998607,4243,2022-05-30,17400,9788,7612
404343,7443,2023-07-02,80592,32156,48436
731968,7264,2024-02-24,92691,36167,56524
419207,2940,2021-11-28,13394,78235,-64841
714704,4703,2021-11-03,5874,56119,-50245
943708,3108,2022-05-18,72164,16277,55887
323646,1869,2024-01-15,54977,54530,447
316008,3692,2023-03-14,22566,29094,-6528
227258,2693,2022-07-27,95767,63747,32020
756081,8905,2024-03-23,5141,24681,-19540
941215,1448,2022-05-27,63418,79680,-16262
932160,9596,2021-12-07,43592,38313,5279
846368,7359,2022-09-14,25504,17714,7790
388856,1926,2023-01-20,91615,84899,6716
924399,3934,2022-06-19,31878,7296,24582
702993,2210,2023-07-05,88799,83710,5089
752326,4950,2022-07-09,16895,93981,-77086
447473,8953,2021-10-20,46730,60538,-13808
432920,5247,2023-03-06,1796,2578,-782
521808,8721,2022-08-01,9194,73335,-64141
676826,4811,2021-09-26,66109,42003,24106
738433,1732,2023-10-02,41518,86275,-44757
443416,3891,2021-09-25,88799,40830,47969
205883,2640,2023-02-08,38453,58589,-20136
823001,3319,2024-04-14,71210,4602,66608
487005,9910,2022-11-13,41773,31174,10599
370503,9442,2023-06-07,99174,87070,12104
754151,5685,2021-12-14,15401,47339,-31938
964079,7330,2023-04-16,43688,57169,-13481
154027,6965,2024-02-25,43067,76654,-33587
975210,5988,2023-09-01,5348,73740,-68392
879324,6319,2022-12-19,8227,62980,-54753
474665,4717,2023-02-10,54885,18384,36501
251520,7152,2022-07-06,89632,74983,14649
347749,7790,2024-03-20,75777,41039,34738
504261,1902,2022-01-23,75266,99254,-23988
715278,9435,2023-08-02,38200,28654,9546
880753,8051,2024-07-11,69100,6014,63086
603280,1768,2021-12-07,57353,6676,50677
256453,1537,2022-10-14,14480,6228,8252
632991,3144,2023-01-29,10501,58835,-48334
726611,1833,2022-01-01,88166,83454,4712
357622,1396,2024-04-09,89254,26302,62952
104618,7036,2022-08-04,98026,47143,50883
467417,9004,2024-02-05,16728,10429,6299
524587,9207,2022-10-07,81614,91073,-9459
371906,3144,2023-08-26,17222,74594,-57372
953555,3450,2022-08-21,21046,5289,15757
811148,7911,2024-09-03,43596,60835,-17239
749612,1553,2024-01-03,52902,21866,31036
420705,4735,2023-03-10,2334,38569,-36235
285843,2556,2024-08-01,35607,93212,-57605
139107,6150,2024-01-23,10660,67957,-57297
979806,9255,2022-04-24,96539,14962,81577
650207,1449,2022-01-31,52281,59677,-7396
957492,9116,2022-10-21,82047,30697,51350
606124,7443,2022-09-21,58557,11681,46876
440911,8691,2024-06-29,52437,93712,-41275
415386,4699,2023-04-26,95591,86350,9241
358100,3022,2024-07-06,32944,55481,-22537
921398,9817,2024-04-28,69898,89835,-19937
943155,4399,2022-09-28,1270,83023,-81753
407914,5966,2024-02-25,26639,61766,-35127
238502,1435,2024-09-08,12182,30613,-18431
743516,2330,2022-07-02,96961,19836,77125
782551,7166,2023-08-09,55962,24896,31066
250728,2210,2023-06-06,5154,84542,-79388
599995,1882,2022-02-07,2190,89926,-87736
687403,4241,2021-10-18,2471,91868,-89397
131220,4107,2024-05-23,85205,83245,1960
827235,9435,2023-09-28,9889,73154,-63265
255044,9713,2023-11-27,95289,18050,77239
200197,2330,2023-08-27,68365,83746,-15381
587951,5770,2023-01-30,21342,39883,-18541
618877,8037,2022-07-27,59170,16740,42430
674522,5247,2023-02-25,18427,61899,-43472
318047,2105,2022-06-20,43313,33300,10013
288996,9223,2021-12-30,68406,13782,54624
792199,8037,2022-10-04,59693,7813,51880
744707,5808,2022-02-22,2436,94704,-92268
114093,8925,2024-02-23,68737,15344,53393
685379,6083,2023-04-06,40744,41630,-886
622437,5990,2023-09-14,66483,75156,-8673
142301,3194,2022-03-09,39676,27030,12646
915227,3821,2024-08-13,70170,57875,12295
719231,5158,2023-02-10,28024,58246,-30222
646545,8357,2023-06-25,13905,16145,-2240
240626,9865,2022-08-28,39397,5700,33697
250996,8460,2023-07-17,8309,76166,-67857
896142,1104,2023-04-25,62724,12831,49893
500011,4243,2024-05-09,55490,15571,39919
162330,1807,2022-07-22,73314,20315,52999
193160,8976,2022-03-03,25864,76181,-50317
849602,4574,2022-02-04,96513,70206,26307
461575,5319,2024-06-29,33454,75571,-42117
872973,5597,2021-12-03,19480,81124,-61644
229868,4597,2023-04-27,40725,10465,30260
721439,1807,2023-02-14,90062,8880,81182
211169,3461,2023-10-13,74538,66058,8480
254440,2426,2021-11-12,69337,52275,17062
175610,9197,2022-03-20,56437,64482,-8045
668319,9817,2022-05-30,95231,56885,38346
181067,1148,2024-01-23,64011,38667,25344
966565,3498,2023-07-07,72837,19040,53797
721020,8130,2023-02-07,90726,8922,81804
368165,3461,2024-07-08,21244,51373,-30129
829417,7510,2023-08-23,35341,6871,28470
916213,7011,2023-04-01,88164,90588,-2424
939079,1286,2023-07-17,16388,82356,-65968
790738,6880,2023-02-19,49010,91188,-42178
105502,9787,2022-09-14,47445,44236,3209
